ticker,sector,signal_type,current_price,target_price,stop_loss,buy_strength,sell_strength,volume,position_size,risk_per_share,ema_50,ema_trend,rsi,inside_bar_data,timestamp
BAJAJFINSV,Finance,HOLD,1966.5,1966.5,1966.5,0.0,0.0,5335,0,0.0,1972.2294096842681,BEARISH,27.890348618977228,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 1968.0999755859375, 'mother_bar_low': 1966.0, 'inside_bar_high': 1967.300048828125, 'inside_bar_low': 1966.5, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
NHPC,Miscellaneous,HOLD,81.30999755859375,81.30999755859375,81.30999755859375,0.0,0.0,12086,0,0.0,81.86537661447754,BEARISH,45.68940569835048,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 81.43000030517578, 'mother_bar_low': 81.26000213623047, 'inside_bar_high': 81.41999816894531, 'inside_bar_low': 81.3499984741211, 'breakout_signal': 'PENDING', 'bars_since_inside': 3}",08:31:38
OIL,Oils,HOLD,409.29998779296875,409.29998779296875,409.29998779296875,0.0,0.0,19097,0,0.0,409.3707033994102,BEARISH,60.34463707874036,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:38
JSWENERGY,Miscellaneous,HOLD,515.3499755859375,515.3499755859375,515.3499755859375,0.0,0.0,334,0,0.0,522.4949148138429,BEARISH,21.004431314623332,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 516.25, 'mother_bar_low': 515.0, 'inside_bar_high': 515.3499755859375, 'inside_bar_low': 515.1500244140625, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
GODREJPROP,Realty,HOLD,2056.199951171875,2056.199951171875,2056.199951171875,0.0,0.0,125,0,0.0,2052.847342321701,BULLISH,64.46997016428878,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 2058.0, 'mother_bar_low': 2055.199951171875, 'inside_bar_high': 2056.5, 'inside_bar_low': 2056.199951171875, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
JUBLFOOD,Quick Service Restaurant,WEAK_SELL,622.3499755859375,622.1500244140625,623.0499877929688,0.0,0.05617624755205475,530,1428,0.70001220703125,628.2081441228589,BEARISH,2.6145303100416584,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 623.0499877929688, 'mother_bar_low': 622.1500244140625, 'inside_bar_high': 622.6500244140625, 'inside_bar_low': 622.3499755859375, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
PERSISTENT,I.T,WEAK_BUY,5386.5,5390.0,5384.0,0.023216939078751855,0.0,11,400,2.5,5350.185200999935,BULLISH,53.73831775700935,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 5390.0, 'mother_bar_low': 5384.0, 'inside_bar_high': 5389.0, 'inside_bar_low': 5386.5, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
SJVN,Miscellaneous,WEAK_BUY,99.58000183105469,99.80999755859375,99.4800033569336,0.05026059044363915,0.0,8864,10000,0.09999847412109375,98.19507938917337,BULLISH,74.76642399956268,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 99.80999755859375, 'mother_bar_low': 99.4800033569336, 'inside_bar_high': 99.58999633789062, 'inside_bar_low': 99.54000091552734, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
OBEROIRLTY,Realty,HOLD,1652.800048828125,1652.800048828125,1652.800048828125,0.0,0.0,21,0,0.0,1655.4295762032666,BEARISH,72.04621088995364,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 1653.300048828125, 'mother_bar_low': 1651.300048828125, 'inside_bar_high': 1652.800048828125, 'inside_bar_low': 1652.4000244140625, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
PRESTIGE,Realty,WEAK_SELL,1635.0,1635.0,1638.0999755859375,0.0,0.09462107417554473,210,322,3.0999755859375,1636.6446146651733,BEARISH,52.83854666410797,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 1638.0999755859375, 'mother_bar_low': 1635.0, 'inside_bar_high': 1637.5999755859375, 'inside_bar_low': 1635.300048828125, 'breakout_signal': 'PENDING', 'bars_since_inside': 3}",08:31:39
DALBHARAT,Industrials,HOLD,2344.10009765625,2344.10009765625,2344.10009765625,0.0,0.0,2044,0,0.0,2342.9374833231204,BULLISH,43.94914033059822,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 2349.89990234375, 'mother_bar_low': 2341.300048828125, 'inside_bar_high': 2349.699951171875, 'inside_bar_low': 2344.10009765625, 'breakout_signal': 'PENDING', 'bars_since_inside': 2}",08:31:39
COALINDIA,Industrials,HOLD,375.1499938964844,375.1499938964844,375.1499938964844,0.0,0.0,6007,0,0.0,378.6319940076298,BEARISH,32.14290904334938,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 375.25, 'mother_bar_low': 374.54998779296875, 'inside_bar_high': 375.1499938964844, 'inside_bar_low': 375.0, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
MUTHOOTFIN,Finance,HOLD,2690.699951171875,2690.699951171875,2690.699951171875,0.0,0.0,861,0,0.0,2689.028941165717,BULLISH,57.07189114855,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:39
LTF,Finance,WEAK_BUY,224.19000244140625,224.36000061035156,223.97000122070312,0.04911399283476646,0.0,7290,4545,0.220001220703125,221.55936259016863,BULLISH,61.89595611800942,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 224.36000061035156, 'mother_bar_low': 223.97000122070312, 'inside_bar_high': 224.19000244140625, 'inside_bar_low': 224.10000610351562, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
PGEL,FMCG,WEAK_BUY,567.2999877929688,567.9500122070312,564.5,0.2480060046916519,0.0,2197,357,2.79998779296875,560.3167730187388,BULLISH,49.417244774267715,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 567.9500122070312, 'mother_bar_low': 564.5, 'inside_bar_high': 567.2999877929688, 'inside_bar_low': 566.4500122070312, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
MCX,Financial Services,HOLD,8000.0,8000.0,8000.0,0.0,0.0,298,0,0.0,8082.039783178929,BEARISH,39.99999999999999,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:39
IRFC,Finance,HOLD,125.27999877929688,125.27999877929688,125.27999877929688,0.0,0.0,5336,0,0.0,125.84884350940337,BEARISH,48.54376842510703,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 125.4000015258789, 'mother_bar_low': 125.12000274658203, 'inside_bar_high': 125.33000183105469, 'inside_bar_low': 125.19999694824219, 'breakout_signal': 'PENDING', 'bars_since_inside': 3}",08:31:39
APLAPOLLO,Metals,HOLD,1643.800048828125,1643.800048828125,1643.800048828125,0.0,0.0,83,0,0.0,1643.6752765494364,BULLISH,64.17349513396613,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:39
NBCC,Realty,HOLD,103.9800033569336,103.9800033569336,103.9800033569336,0.0,0.0,253,0,0.0,105.00111654467695,BEARISH,37.19804804694123,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 104.08999633789062, 'mother_bar_low': 103.91999816894531, 'inside_bar_high': 103.9800033569336, 'inside_bar_low': 103.94999694824219, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
INDUSTOWER,Telecom,WEAK_BUY,351.70001220703125,352.6499938964844,351.20001220703125,0.07118450777633396,0.0,9417,2000,0.5,349.78652657131175,BULLISH,36.22055190841896,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 352.6499938964844, 'mother_bar_low': 351.20001220703125, 'inside_bar_high': 351.95001220703125, 'inside_bar_low': 351.3999938964844, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
KALYANKJIL,Miscellaneous,HOLD,511.3999938964844,511.3999938964844,511.3999938964844,0.0,0.0,7598,0,0.0,511.9497631823216,BEARISH,39.99975585838158,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 512.5, 'mother_bar_low': 510.5, 'inside_bar_high': 511.3999938964844, 'inside_bar_low': 510.8999938964844, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
ABFRL,FMCG,WEAK_BUY,80.87999725341797,81.18000030517578,80.55000305175781,0.20483810624322188,0.0,174677,3030,0.32999420166015625,77.87196199673883,BULLISH,72.68447099630149,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 81.18000030517578, 'mother_bar_low': 80.55000305175781, 'inside_bar_high': 80.91999816894531, 'inside_bar_low': 80.80000305175781, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
SONACOMS,Auto,HOLD,447.5,447.5,447.5,0.0,0.0,2346,0,0.0,448.25296989000174,BEARISH,51.58727659811518,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 447.79998779296875, 'mother_bar_low': 446.6499938964844, 'inside_bar_high': 447.5, 'inside_bar_low': 447.3999938964844, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
ETERNAL,I.T,HOLD,322.3500061035156,322.3500061035156,322.3500061035156,0.0,0.0,18444,0,0.0,322.54690885878824,BEARISH,57.96466988406039,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:39
NYKAA,I.T,WEAK_SELL,225.69000244140625,225.58999633789062,225.88999938964844,0.0,0.044268659255074685,1685,5000,0.1999969482421875,225.79363555288816,BEARISH,44.66506126281672,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 225.88999938964844, 'mother_bar_low': 225.58999633789062, 'inside_bar_high': 225.6999969482422, 'inside_bar_low': 225.69000244140625, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
LODHA,Realty,HOLD,1274.0999755859375,1274.0999755859375,1274.0999755859375,0.0,0.0,183,0,0.0,1285.114321547476,BEARISH,48.93040623021235,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 1274.9000244140625, 'mother_bar_low': 1272.4000244140625, 'inside_bar_high': 1274.0999755859375, 'inside_bar_low': 1273.5, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
POLICYBZR,I.T,WEAK_SELL,1905.0,1901.5,1906.5999755859375,0.0,0.041958869359730123,307,625,1.5999755859375,1912.0520847217383,BEARISH,38.64735818903411,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 1906.5999755859375, 'mother_bar_low': 1901.5, 'inside_bar_high': 1906.0, 'inside_bar_low': 1905.0, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
PAYTM,I.T,HOLD,1271.0,1271.0,1271.0,0.0,0.0,15837,0,0.0,1249.94698346125,BULLISH,78.13434216894912,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:39
INOXWIND,FMCG,HOLD,143.88999938964844,143.88999938964844,143.88999938964844,0.0,0.0,1234,0,0.0,144.24650270818563,BEARISH,25.899335858170048,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 144.02999877929688, 'mother_bar_low': 143.77999877929688, 'inside_bar_high': 143.91000366210938, 'inside_bar_low': 143.83999633789062, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
SYNGENE,Pharmaceuticals,HOLD,668.9000244140625,668.9000244140625,668.9000244140625,0.0,0.0,0,0,0.0,669.6700280331266,BEARISH,65.73394338785127,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 669.0499877929688, 'mother_bar_low': 668.1500244140625, 'inside_bar_high': 668.9000244140625, 'inside_bar_low': 668.9000244140625, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
IDFCFIRSTB,Bank,WEAK_SELL,69.98999786376953,69.95999908447266,70.06999969482422,0.0,0.05708707820973268,28215,12499,0.0800018310546875,70.40457274430274,BEARISH,57.065023592924604,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 70.06999969482422, 'mother_bar_low': 69.95999908447266, 'inside_bar_high': 70.05999755859375, 'inside_bar_low': 69.97000122070312, 'breakout_signal': 'PENDING', 'bars_since_inside': 2}",08:31:39
ADANIENSOL,Miscellaneous,HOLD,805.0499877929688,805.0499877929688,805.0499877929688,0.0,0.0,66,0,0.0,813.9734407606284,BEARISH,18.143609870667674,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 805.3499755859375, 'mother_bar_low': 804.7000122070312, 'inside_bar_high': 805.0499877929688, 'inside_bar_low': 805.0499877929688, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
CROMPTON,FMCG,STRONG_SELL,317.75,315.25,319.0,0.0,0.03146330080077317,1042,800,1.25,321.6124886862304,BEARISH,33.644971764303236,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 319.0, 'mother_bar_low': 317.8500061035156, 'inside_bar_high': 318.79998779296875, 'inside_bar_low': 318.0, 'breakout_signal': 'BEARISH_BREAKOUT', 'bars_since_inside': 3}",08:31:39
INDIGO,Services,HOLD,6099.0,6099.0,6099.0,0.0,0.0,1716,0,0.0,6102.233267839095,BEARISH,39.310344827586206,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 6100.0, 'mother_bar_low': 6092.0, 'inside_bar_high': 6099.0, 'inside_bar_low': 6095.0, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
ALKEM,Pharmaceuticals,HOLD,5443.5,5443.5,5443.5,0.0,0.0,27,0,0.0,5430.992234688754,BULLISH,48.57142857142856,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:39
MGL,Industrials,HOLD,1324.9000244140625,1324.9000244140625,1324.9000244140625,0.0,0.0,52,0,0.0,1330.0894526710636,BEARISH,58.85713488514847,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 1326.0, 'mother_bar_low': 1320.5999755859375, 'inside_bar_high': 1323.9000244140625, 'inside_bar_low': 1322.199951171875, 'breakout_signal': 'PENDING', 'bars_since_inside': 3}",08:31:39
LTIM,I.T,HOLD,5236.5,5236.5,5236.5,0.0,0.0,39,0,0.0,5212.235169855842,BULLISH,59.57446808510638,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 5245.0, 'mother_bar_low': 5233.5, 'inside_bar_high': 5238.0, 'inside_bar_low': 5236.5, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
RBLBANK,Bank,HOLD,252.1999969482422,252.1999969482422,252.1999969482422,0.0,0.0,1476,0,0.0,254.8069127507433,BEARISH,36.04645798660767,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:39
ICICIPRULI,Services,HOLD,627.0499877929688,627.0499877929688,627.0499877929688,0.0,0.0,510,0,0.0,629.3853383652972,BEARISH,44.814724392361114,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 627.7000122070312, 'mother_bar_low': 626.4500122070312, 'inside_bar_high': 627.0499877929688, 'inside_bar_low': 626.7000122070312, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
PNBHOUSING,Finance,WEAK_SELL,798.2999877929688,797.9000244140625,799.1500244140625,0.0,0.05318379497748233,1582,1176,0.85003662109375,804.5908745836618,BEARISH,29.58185978780945,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 799.1500244140625, 'mother_bar_low': 797.9000244140625, 'inside_bar_high': 798.5, 'inside_bar_low': 798.0499877929688, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:39
VBL,FMCG,HOLD,513.75,513.75,513.75,0.0,0.0,11875,0,0.0,514.6836249888056,BEARISH,39.51968848115908,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:39
